ProductKey,ProductAlternateKey,ProductSubcategoryKey,ProductSubcategoryName,ProductCategoryKey,ProductCategoryName,Unit price,WeightUnitMeasureCode,SizeUnitMeasureCode,EnglishProductName,StandardCost,FinishedGoodsFlag,Color,SafetyStockLevel,ReorderPoint,ListPrice,Size,SizeRange,Weight,DaysToManufacture,ProductLine,DealerPrice,Class,Style,ModelName,EnglishDescription,StartDate,EndDate,Status
370,BK-R89R-52,2,Road Bikes,1,Bikes,2443.35,LB ,CM ,"Road-250 Red, 52",1518.7864,TRUE,Red,100,75,2443.35,52,48-52 CM,15,4,R ,1466.01,H ,U ,Road-250,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",41091,39809,
371,BK-R89R-58,2,Road Bikes,1,Bikes,2181.5625,LB ,CM ,"Road-250 Red, 58",1320.6838,TRUE,Red,100,75,2181.5625,58,54-58 CM,16,4,R ,1308.9375,H ,U ,Road-250,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",41091,39809,
376,BK-R89B-48,2,Road Bikes,1,Bikes,2443.35,LB ,CM ,"Road-250 Black, 48",1554.9479,TRUE,Black,100,75,2443.35,48,48-52 CM,15,4,R ,1466.01,H ,U ,Road-250,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",41456,,Current
496,FR-T98Y-54,16,Touring Frames,2,Components,,LB ,CM ,"HL Touring Frame - Yellow, 54",601.7437,TRUE,Yellow,500,375,1003.91,54,54-58 CM,3,1,T ,602.346,H ,U ,HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,41456,,Current
498,FR-T98U-50,16,Touring Frames,2,Components,,LB ,CM ,"HL Touring Frame - Blue, 50",601.7437,TRUE,Blue,500,375,1003.91,50,48-52 CM,3,1,T ,602.346,H ,U ,HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,41456,,Current
499,FR-T98U-54,16,Touring Frames,2,Components,,LB ,CM ,"HL Touring Frame - Blue, 54",601.7437,TRUE,Blue,500,375,1003.91,54,54-58 CM,3,1,T ,602.346,H ,U ,HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,41456,,Current
497,FR-T98U-46,16,Touring Frames,2,Components,,LB ,CM ,"HL Touring Frame - Blue, 46",601.7437,TRUE,Blue,500,375,1003.91,46,42-46 CM,3,1,T ,602.346,H ,U ,HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,41456,,Current
495,FR-T98Y-50,16,Touring Frames,2,Components,,LB ,CM ,"HL Touring Frame - Yellow, 50",601.7437,TRUE,Yellow,500,375,1003.91,50,48-52 CM,3,1,T ,602.346,H ,U ,HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,41456,,Current
494,FR-T98Y-46,16,Touring Frames,2,Components,,LB ,CM ,"HL Touring Frame - Yellow, 46",601.7437,TRUE,Yellow,500,375,1003.91,46,42-46 CM,3,1,T ,602.346,H ,U ,HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,41456,,Current
492,FR-T98Y-60,16,Touring Frames,2,Components,,LB ,CM ,"HL Touring Frame - Yellow, 60",601.7437,TRUE,Yellow,500,375,1003.91,60,60-62 CM,3,1,T ,602.346,H ,U ,HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,41456,,Current
500,FR-T98U-60,16,Touring Frames,2,Components,,LB ,CM ,"HL Touring Frame - Blue, 60",601.7437,TRUE,Blue,500,375,1003.91,60,60-62 CM,3,1,T ,602.346,H ,U ,HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,41456,,Current
219,SO-B909-L,23,Socks,3,Clothing,,,,"Mountain Bike Socks, L",3.3963,TRUE,White,4,3,9.5,L,L,,0,M ,5.7,,U ,Mountain Bike Socks,Combination of natural and synthetic fibers stays dry and provides just the right cushioning.,40725,39444,
218,SO-B909-M,23,Socks,3,Clothing,,,,"Mountain Bike Socks, M",3.3963,TRUE,White,4,3,9.5,M,M,,0,M ,5.7,,U ,Mountain Bike Socks,Combination of natural and synthetic fibers stays dry and provides just the right cushioning.,40725,39444,
406,HB-R720,4,Handlebars,2,Components,,,,ML Road Handlebars,27.4925,TRUE,NA,500,375,61.92,,NA,,1,R ,37.152,M ,,ML Road Handlebars,Anatomically shaped aluminum tube bar will suit all riders.,41456,,Current
405,HB-R720,4,Handlebars,2,Components,,,,ML Road Handlebars,24.9932,TRUE,NA,500,375,56.2909,,NA,,1,R ,33.7745,M ,,ML Road Handlebars,Anatomically shaped aluminum tube bar will suit all riders.,41091,39809,
401,HB-M918,4,Handlebars,2,Components,,,,HL Mountain Handlebars,48.5453,TRUE,NA,500,375,109.3364,,NA,,1,M ,65.6018,H ,,HL Mountain Handlebars,Flat bar strong enough for the pro circuit.,41091,39809,
402,HB-M918,4,Handlebars,2,Components,,,,HL Mountain Handlebars,53.3999,TRUE,NA,500,375,120.27,,NA,,1,M ,72.162,H ,,HL Mountain Handlebars,Flat bar strong enough for the pro circuit.,41456,,Current
390,BK-R64Y-48,2,Road Bikes,1,Bikes,1120.49,LB ,CM ,"Road-550-W Yellow, 48",713.0798,TRUE,Yellow,100,75,1120.49,48,48-52 CM,19,4,R ,672.294,M ,W ,Road-550-W,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",41456,,Current
381,BK-R64Y-38,2,Road Bikes,1,Bikes,1000.4375,LB ,CM ,"Road-550-W Yellow, 38",605.6492,TRUE,Yellow,100,75,1000.4375,38,38-40 CM,17,4,R ,600.2625,M ,W ,Road-550-W,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",41091,39809,
389,BK-R64Y-48,2,Road Bikes,1,Bikes,1000.4375,LB ,CM ,"Road-550-W Yellow, 48",605.6492,TRUE,Yellow,100,75,1000.4375,48,48-52 CM,19,4,R ,600.2625,M ,W ,Road-550-W,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",41091,39809,
388,BK-R64Y-44,2,Road Bikes,1,Bikes,1120.49,LB ,CM ,"Road-550-W Yellow, 44",713.0798,TRUE,Yellow,100,75,1120.49,44,42-46 CM,18,4,R ,672.294,M ,W ,Road-550-W,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",41456,,Current
387,BK-R64Y-44,2,Road Bikes,1,Bikes,1000.4375,LB ,CM ,"Road-550-W Yellow, 44",605.6492,TRUE,Yellow,100,75,1000.4375,44,42-46 CM,18,4,R ,600.2625,M ,W ,Road-550-W,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",41091,39809,
386,BK-R64Y-42,2,Road Bikes,1,Bikes,1120.49,LB ,CM ,"Road-550-W Yellow, 42",713.0798,TRUE,Yellow,100,75,1120.49,42,42-46 CM,18,4,R ,672.294,M ,W ,Road-550-W,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",41456,,Current
385,BK-R64Y-42,2,Road Bikes,1,Bikes,1000.4375,LB ,CM ,"Road-550-W Yellow, 42",605.6492,TRUE,Yellow,100,75,1000.4375,42,42-46 CM,18,4,R ,600.2625,M ,W ,Road-550-W,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",41091,39809,
382,BK-R64Y-38,2,Road Bikes,1,Bikes,1120.49,LB ,CM ,"Road-550-W Yellow, 38",713.0798,TRUE,Yellow,100,75,1120.49,38,38-40 CM,17,4,R ,672.294,M ,W ,Road-550-W,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",41456,,Current
383,BK-R64Y-40,2,Road Bikes,1,Bikes,1000.4375,LB ,CM ,"Road-550-W Yellow, 40",605.6492,TRUE,Yellow,100,75,1000.4375,40,38-40 CM,18,4,R ,600.2625,M ,W ,Road-550-W,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",41091,39809,
384,BK-R64Y-40,2,Road Bikes,1,Bikes,1120.49,LB ,CM ,"Road-550-W Yellow, 40",713.0798,TRUE,Yellow,100,75,1120.49,40,38-40 CM,18,4,R ,672.294,M ,W ,Road-550-W,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",41456,,Current
589,BK-M38S-42,1,Mountain Bikes,1,Bikes,769.49,LB ,CM ,"Mountain-400-W Silver, 42",419.7784,TRUE,Silver,100,75,769.49,42,42-46 CM,27,4,M ,461.694,M ,W ,Mountain-400-W,"This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.",41456,,Current
587,BK-M38S-38,1,Mountain Bikes,1,Bikes,769.49,LB ,CM ,"Mountain-400-W Silver, 38",419.7784,TRUE,Silver,100,75,769.49,38,38-40 CM,26,4,M ,461.694,M ,W ,Mountain-400-W,"This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.",41456,,Current
590,BK-M38S-46,1,Mountain Bikes,1,Bikes,769.49,LB ,CM ,"Mountain-400-W Silver, 46",419.7784,TRUE,Silver,100,75,769.49,46,42-46 CM,27,4,M ,461.694,M ,W ,Mountain-400-W,"This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.",41456,,Current
588,BK-M38S-40,1,Mountain Bikes,1,Bikes,769.49,LB ,CM ,"Mountain-400-W Silver, 40",419.7784,TRUE,Silver,100,75,769.49,40,38-40 CM,27,4,M ,461.694,M ,W ,Mountain-400-W,"This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.",41456,,Current
558,CS-9183,8,Cranksets,2,Components,,G  ,,HL Crankset,179.8156,TRUE,Black,500,375,404.99,,NA,575,1,,242.994,H ,,HL Crankset,Triple crankset; alumunim crank arm; flawless shifting.,41456,,Current
544,PD-M562,13,Pedals,2,Components,,G  ,,HL Mountain Pedal,35.9596,TRUE,Silver/Black,500,375,80.99,,NA,185,1,M ,48.594,H ,,HL Mountain Pedal,Stainless steel; designed to shed mud easily.,41456,,Current
604,BK-R19B-44,2,Road Bikes,1,Bikes,539.99,LB ,CM ,"Road-750 Black, 44",343.6496,TRUE,Black,100,75,539.99,44,42-46 CM,20,4,R ,323.994,L ,U ,Road-750,Entry level adult bike; offers a comfortable ride cross-country or down the block. Quick-release hubs and rims.,41456,,Current
584,BK-R19B-58,2,Road Bikes,1,Bikes,539.99,LB ,CM ,"Road-750 Black, 58",343.6496,TRUE,Black,100,75,539.99,58,54-58 CM,21,4,R ,323.994,L ,U ,Road-750,Entry level adult bike; offers a comfortable ride cross-country or down the block. Quick-release hubs and rims.,41456,,Current
606,BK-R19B-52,2,Road Bikes,1,Bikes,539.99,LB ,CM ,"Road-750 Black, 52",343.6496,TRUE,Black,100,75,539.99,52,48-52 CM,20,4,R ,323.994,L ,U ,Road-750,Entry level adult bike; offers a comfortable ride cross-country or down the block. Quick-release hubs and rims.,41456,,Current
605,BK-R19B-48,2,Road Bikes,1,Bikes,539.99,LB ,CM ,"Road-750 Black, 48",343.6496,TRUE,Black,100,75,539.99,48,48-52 CM,20,4,R ,323.994,L ,U ,Road-750,Entry level adult bike; offers a comfortable ride cross-country or down the block. Quick-release hubs and rims.,41456,,Current
548,PD-T852,13,Pedals,2,Components,,,,Touring Pedal,35.9596,TRUE,Silver/Black,500,375,80.99,,NA,,1,T ,48.594,,,Touring Pedal,A stable pedal for all-day riding.,41456,,Current
318,BK-R68R-48,2,Road Bikes,1,Bikes,,LB ,CM ,"Road-450 Red, 48",884.7083,TRUE,Red,100,75,1457.99,48,48-52 CM,17,4,R ,874.794,M ,U ,Road-450,"A true multi-sport bike that offers streamlined riding and a revolutionary design. Aerodynamic design lets you ride with the pros, and the gearing will conquer hilly roads.",40725,39444,
317,BK-R68R-44,2,Road Bikes,1,Bikes,,LB ,CM ,"Road-450 Red, 44",884.7083,TRUE,Red,100,75,1457.99,44,42-46 CM,17,4,R ,874.794,M ,U ,Road-450,"A true multi-sport bike that offers streamlined riding and a revolutionary design. Aerodynamic design lets you ride with the pros, and the gearing will conquer hilly roads.",40725,39444,
316,BK-R68R-60,2,Road Bikes,1,Bikes,,LB ,CM ,"Road-450 Red, 60",884.7083,TRUE,Red,100,75,1457.99,60,60-62 CM,18,4,R ,874.794,M ,U ,Road-450,"A true multi-sport bike that offers streamlined riding and a revolutionary design. Aerodynamic design lets you ride with the pros, and the gearing will conquer hilly roads.",40725,39444,
315,BK-R68R-58,2,Road Bikes,1,Bikes,,LB ,CM ,"Road-450 Red, 58",884.7083,TRUE,Red,100,75,1457.99,58,54-58 CM,18,4,R ,874.794,M ,U ,Road-450,"A true multi-sport bike that offers streamlined riding and a revolutionary design. Aerodynamic design lets you ride with the pros, and the gearing will conquer hilly roads.",40725,39444,
319,BK-R68R-52,2,Road Bikes,1,Bikes,,LB ,CM ,"Road-450 Red, 52",884.7083,TRUE,Red,100,75,1457.99,52,48-52 CM,17,4,R ,874.794,M ,U ,Road-450,"A true multi-sport bike that offers streamlined riding and a revolutionary design. Aerodynamic design lets you ride with the pros, and the gearing will conquer hilly roads.",40725,39444,
449,PU-M044,36,Pumps,4,Accessories,,,,Mountain Pump,10.3084,TRUE,NA,4,3,24.99,,NA,,0,M ,14.994,,,Mountain Pump,Simple and light-weight. Emergency patches stored in handle.,41091,39809,
403,HB-R504,4,Handlebars,2,Components,,,,LL Road Handlebars,17.978,TRUE,NA,500,375,40.4909,,NA,,1,R ,24.2945,L ,,LL Road Handlebars,Unique shape provides easier reach to the levers.,41091,39809,
404,HB-R504,4,Handlebars,2,Components,,,,LL Road Handlebars,19.7758,TRUE,NA,500,375,44.54,,NA,,1,R ,26.724,L ,,LL Road Handlebars,Unique shape provides easier reach to the levers.,41456,,Current
484,CL-9009,29,Cleaners,4,Accessories,7.95,,,Bike Wash - Dissolver,2.9733,TRUE,NA,4,3,7.95,,NA,,0,S ,4.77,,,Bike Wash,"Washes off the toughest road grime; dissolves grease, environmentally safe. 1-liter bottle.",41456,,Current
422,RW-R623,17,Wheels,2,Components,,G  ,,LL Road Rear Wheel,49.9789,TRUE,Black,500,375,112.565,,NA,1050,1,R ,67.539,L ,,LL Road Rear Wheel,Replacement road rear wheel for entry-level cyclist.,41091,39809,
419,RW-M423,17,Wheels,2,Components,,,,LL Mountain Rear Wheel,38.9588,TRUE,Black,500,375,87.745,,NA,,1,M ,52.647,L ,,LL Mountain Rear Wheel,Replacement mountain wheel for entry-level rider.,41091,39809,
410,FW-M423,17,Wheels,2,Components,,,,LL Mountain Front Wheel,26.9708,TRUE,Black,500,375,60.745,,NA,,1,M ,36.447,L ,,LL Mountain Front Wheel,Replacement mountain wheel for entry-level rider.,41091,39809,
413,FW-R623,17,Wheels,2,Components,,G  ,,LL Road Front Wheel,37.9909,TRUE,Black,500,375,85.565,,NA,900,1,R ,51.339,L ,,LL Road Front Wheel,Replacement road front wheel for entry-level cyclist.,41091,39809,
559,CH-0234,7,Chains,2,Components,,,,Chain,8.9866,TRUE,Silver,500,375,20.24,,NA,,1,,12.144,,,Chain,Superior shifting performance.,41456,,Current
556,CS-4759,8,Cranksets,2,Components,,G  ,,LL Crankset,77.9176,TRUE,Black,500,375,175.49,,NA,600,1,,105.294,L ,,LL Crankset,Super rigid spindle.,41456,,Current
563,BK-T79Y-54,3,Touring Bikes,1,Bikes,2384.07,LB ,CM ,"Touring-1000 Yellow, 54",1481.9379,TRUE,Yellow,100,75,2384.07,54,54-58 CM,26,4,T ,1430.442,H ,U ,Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,41456,,Current
562,BK-T79Y-50,3,Touring Bikes,1,Bikes,2384.07,LB ,CM ,"Touring-1000 Yellow, 50",1481.9379,TRUE,Yellow,100,75,2384.07,50,48-52 CM,25,4,T ,1430.442,H ,U ,Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,41456,,Current
561,BK-T79Y-46,3,Touring Bikes,1,Bikes,2384.07,LB ,CM ,"Touring-1000 Yellow, 46",1481.9379,TRUE,Yellow,100,75,2384.07,46,42-46 CM,25,4,T ,1430.442,H ,U ,Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,41456,,Current
576,BK-T79U-60,3,Touring Bikes,1,Bikes,2384.07,LB ,CM ,"Touring-1000 Blue, 60",1481.9379,TRUE,Blue,100,75,2384.07,60,60-62 CM,26,4,T ,1430.442,H ,U ,Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,41456,,Current
564,BK-T79Y-60,3,Touring Bikes,1,Bikes,2384.07,LB ,CM ,"Touring-1000 Yellow, 60",1481.9379,TRUE,Yellow,100,75,2384.07,60,60-62 CM,26,4,T ,1430.442,H ,U ,Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,41456,,Current
574,BK-T79U-50,3,Touring Bikes,1,Bikes,2384.07,LB ,CM ,"Touring-1000 Blue, 50",1481.9379,TRUE,Blue,100,75,2384.07,50,48-52 CM,25,4,T ,1430.442,H ,U ,Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,41456,,Current
573,BK-T79U-46,3,Touring Bikes,1,Bikes,2384.07,LB ,CM ,"Touring-1000 Blue, 46",1481.9379,TRUE,Blue,100,75,2384.07,46,42-46 CM,25,4,T ,1430.442,H ,U ,Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,41456,,Current
575,BK-T79U-54,3,Touring Bikes,1,Bikes,2384.07,LB ,CM ,"Touring-1000 Blue, 54",1481.9379,TRUE,Blue,100,75,2384.07,54,54-58 CM,26,4,T ,1430.442,H ,U ,Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,41456,,Current
423,RW-R762,17,Wheels,2,Components,,G  ,,ML Road Rear Wheel,122.2709,TRUE,Black,500,375,275.385,,NA,1000,1,R ,165.231,M ,,ML Road Rear Wheel,Aluminum alloy rim with stainless steel spokes; built for speed.,41091,39809,
392,FK-5136,10,Forks,2,Components,,,,ML Fork,77.9176,TRUE,NA,500,375,175.49,,NA,,1,,105.294,M ,,ML Fork,Composite road fork with an aluminum steerer tube.,41091,39809,
600,BK-M18B-52,1,Mountain Bikes,1,Bikes,539.99,LB ,CM ,"Mountain-500 Black, 52",294.5797,TRUE,Black,100,75,539.99,52,48-52 CM,29,4,M ,323.994,L ,U ,Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",41456,,Current
599,BK-M18B-48,1,Mountain Bikes,1,Bikes,539.99,LB ,CM ,"Mountain-500 Black, 48",294.5797,TRUE,Black,100,75,539.99,48,48-52 CM,28,4,M ,323.994,L ,U ,Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",41456,,Current
598,BK-M18B-44,1,Mountain Bikes,1,Bikes,539.99,LB ,CM ,"Mountain-500 Black, 44",294.5797,TRUE,Black,100,75,539.99,44,42-46 CM,28,4,M ,323.994,L ,U ,Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",41456,,Current
597,BK-M18B-42,1,Mountain Bikes,1,Bikes,539.99,LB ,CM ,"Mountain-500 Black, 42",294.5797,TRUE,Black,100,75,539.99,42,42-46 CM,28,4,M ,323.994,L ,U ,Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",41456,,Current
596,BK-M18B-40,1,Mountain Bikes,1,Bikes,539.99,LB ,CM ,"Mountain-500 Black, 40",294.5797,TRUE,Black,100,75,539.99,40,38-40 CM,27,4,M ,323.994,L ,U ,Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",41456,,Current
594,BK-M18S-48,1,Mountain Bikes,1,Bikes,564.99,LB ,CM ,"Mountain-500 Silver, 48",308.2179,TRUE,Silver,100,75,564.99,48,48-52 CM,28,4,M ,338.994,L ,U ,Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",41456,,Current
595,BK-M18S-52,1,Mountain Bikes,1,Bikes,564.99,LB ,CM ,"Mountain-500 Silver, 52",308.2179,TRUE,Silver,100,75,564.99,52,48-52 CM,29,4,M ,338.994,L ,U ,Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",41456,,Current
592,BK-M18S-42,1,Mountain Bikes,1,Bikes,564.99,LB ,CM ,"Mountain-500 Silver, 42",308.2179,TRUE,Silver,100,75,564.99,42,42-46 CM,28,4,M ,338.994,L ,U ,Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",41456,,Current
591,BK-M18S-40,1,Mountain Bikes,1,Bikes,564.99,LB ,CM ,"Mountain-500 Silver, 40",308.2179,TRUE,Silver,100,75,564.99,40,38-40 CM,27,4,M ,338.994,L ,U ,Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",41456,,Current
593,BK-M18S-44,1,Mountain Bikes,1,Bikes,564.99,LB ,CM ,"Mountain-500 Silver, 44",308.2179,TRUE,Silver,100,75,564.99,44,42-46 CM,28,4,M ,338.994,L ,U ,Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",41456,,Current
542,PD-M282,13,Pedals,2,Components,,G  ,,LL Mountain Pedal,17.9776,TRUE,Silver/Black,500,375,40.49,,NA,218,1,M ,24.294,L ,,LL Mountain Pedal,Expanded platform so you can ride in any shoes; great for all-around riding.,41456,,Current
541,TI-T723,37,Tires and Tubes,4,Accessories,28.99,,,Touring Tire,10.8423,TRUE,NA,500,375,28.99,,NA,,0,T ,17.394,,,Touring Tire,High-density rubber.,41456,,Current
539,TI-R628,37,Tires and Tubes,4,Accessories,24.99,,,ML Road Tire,9.3463,TRUE,NA,500,375,24.99,,NA,,0,R ,14.994,M ,,ML Road Tire,Higher density rubber.,41456,,Current
529,TT-R982,37,Tires and Tubes,4,Accessories,3.99,,,Road Tire Tube,1.4923,TRUE,NA,500,375,3.99,,NA,,0,R ,2.394,,,Road Tire Tube,Conventional all-purpose tube.,41456,,Current
393,FK-9939,10,Forks,2,Components,,,,HL Fork,101.8936,TRUE,NA,500,375,229.49,,NA,,1,,137.694,H ,,HL Fork,High-performance carbon road fork with curved legs.,41091,39809,
425,RW-T905,17,Wheels,2,Components,,,,Touring Rear Wheel,108.7844,TRUE,Black,500,375,245.01,,NA,,1,T ,147.006,,,Touring Rear Wheel,Excellent aerodynamic rims guarantee a smooth ride.,41091,39809,
396,HS-3479,11,Headsets,2,Components,,,,HL Headset,55.3801,TRUE,NA,500,375,124.73,,NA,,1,,74.838,H ,,HL Headset,"High-quality 1"" threadless headset with a grease port for quick lubrication.",41091,39809,
394,HS-0296,11,Headsets,2,Components,,,,LL Headset,15.1848,TRUE,NA,500,375,34.2,,NA,,1,,20.52,L ,,LL Headset,Threadless headset provides quality at an economical price.,41091,39809,
421,RW-M928,17,Wheels,2,Components,,,,HL Mountain Rear Wheel,145.2835,TRUE,Black,500,375,327.215,,NA,,1,M ,196.329,H ,,HL Mountain Rear Wheel,High-performance mountain replacement wheel.,41091,39809,
412,FW-M928,17,Wheels,2,Components,,,,HL Mountain Front Wheel,133.2955,TRUE,Black,500,375,300.215,,NA,,1,M ,180.129,H ,,HL Mountain Front Wheel,High-performance mountain replacement wheel.,41091,39809,
521,SE-T312,15,Saddles,2,Components,,,,LL Touring Seat/Saddle,12.0413,TRUE,NA,500,375,27.12,,NA,,1,T ,16.272,L ,,LL Touring Seat/Saddle,"Comfortable, ergonomically shaped gel saddle.",41456,,Current
448,PU-0452,36,Pumps,4,Accessories,,,,Minipump,8.2459,TRUE,NA,4,3,19.99,,NA,,0,S ,11.994,,,Minipump,Designed for convenience. Fits in your pocket. Aluminum barrel. 160psi rated.,41091,39809,
408,HB-R956,4,Handlebars,2,Components,,,,HL Road Handlebars,53.3999,TRUE,NA,500,375,120.27,,NA,,1,R ,72.162,H ,,HL Road Handlebars,Designed for racers; high-end anatomically shaped bar from aluminum alloy.,41456,,Current
407,HB-R956,4,Handlebars,2,Components,,,,HL Road Handlebars,48.5453,TRUE,NA,500,375,109.3364,,NA,,1,R ,65.6018,H ,,HL Road Handlebars,Designed for racers; high-end anatomically shaped bar from aluminum alloy.,41091,39809,
516,SE-M798,15,Saddles,2,Components,,,,ML Mountain Seat/Saddle,17.3782,TRUE,NA,500,375,39.14,,NA,,1,M ,23.484,M ,,ML Mountain Seat/Saddle 2,Designed to absorb shock.,41456,,Current
450,LT-T990,33,Lights,4,Accessories,,,,Taillights - Battery-Powered,5.7709,TRUE,NA,4,3,13.99,,NA,,0,R ,8.394,,,Taillight,Affordable light for safe night riding - uses 3 AAA batteries,41091,39809,
236,LJ-0192-X,21,Jerseys,3,Clothing,,,,"Long-Sleeve Logo Jersey, XL",29.0807,TRUE,Multi,4,3,48.0673,XL,XL,,0,S ,28.8404,,U ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,41091,39809,
237,LJ-0192-X,21,Jerseys,3,Clothing,49.99,,,"Long-Sleeve Logo Jersey, XL",38.4923,TRUE,Multi,4,3,49.99,XL,XL,,0,S ,29.994,,U ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,41456,,Current
226,LJ-0192-S,21,Jerseys,3,Clothing,,,,"Long-Sleeve Logo Jersey, S",31.7244,TRUE,Multi,4,3,48.0673,S,S,,0,S ,28.8404,,U ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,40725,39444,
227,LJ-0192-S,21,Jerseys,3,Clothing,,,,"Long-Sleeve Logo Jersey, S",29.0807,TRUE,Multi,4,3,48.0673,S,S,,0,S ,28.8404,,U ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,41091,39809,
228,LJ-0192-S,21,Jerseys,3,Clothing,49.99,,,"Long-Sleeve Logo Jersey, S",38.4923,TRUE,Multi,4,3,49.99,S,S,,0,S ,29.994,,U ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,41456,,Current
235,LJ-0192-X,21,Jerseys,3,Clothing,,,,"Long-Sleeve Logo Jersey, XL",31.7244,TRUE,Multi,4,3,48.0673,XL,XL,,0,S ,28.8404,,U ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,40725,39444,
